Library,Plate,Row,Col,CNAME,Name_Adduct,Jaclyn's Observations,Color Code,Library_Isomer,Formula,Monoisotopic_mass,HMDBID,KEGGID,Column,Adduct,KEGG_col_adduct,mz_lib,time_lib
Ken-IDX,1,F,9,"3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)","3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)_M-H",pass,g,,C9H11NO4,197.0688,HMDB0000181,C00355,C18,M-H,C00355_C18_M-H,196.061524,64.15203
Ken-IDX,7,C,9,4-METHYL-2-OXO-PENTANOIC ACID,4-METHYL-2-OXO-PENTANOIC ACID_M-H+HCOONa,pass,g,,C6H10O3,130.063,HMDB0000695,C00233,C18,M-H+HCOONa,C00233_C18_M-H+HCOONa,197.043164,60.958068
Ken-IDX,6,E,10,RESORCINOL MONOACETATE,RESORCINOL MONOACETATE_M+FA-H,pass,g,,C8H8O3,152.0474,NA,C12064,C18,M+FA-H,C12064_C18_M+FA-H,197.045601,62.76504
Ken-IDX,6,H,3,L-ARABITOL,L-ARABITOL_M+FA-H,pass,g,,C5H12O5,152.0685,HMDB0001851,C00532,C18,M+FA-H,C00532_C18_M+FA-H,197.066701,50.6115996
GUTMLS,2,C,4,"1,5-Anhydrosorbitol","1,5-Anhydrosorbitol_M+Cl",pass,g,,C6H12O5,164.0684735,HMDB0002712,C07326,C18,M+Cl,C07326_C18_M+Cl,199.037874,54
Ken-IDX,2,F,2,6-DEOXY-L-GALACTOSE (FUCOSE),6-DEOXY-L-GALACTOSE (FUCOSE)_M+Cl,pass,g,,C6H12O5,164.0685,HMDB0000174,C01019,C18,M+Cl,C01019_C18_M+Cl,199.0379,60.209754
GUTMLS,2,E,9,chiro-Inositol,chiro-Inositol_M+Na-2H,pass but early elute,y,,C6H12O6,180.0633881,HMDB0240209,C19891,C18,M+Na-2H,C19891_C18_M+Na-2H,201.038056,48.1
GUTMLS,1,G,1,Ectoine,Ectoine_M+Hac-H,pass - same shape and coelute,y,,C6H10N2O2,142.0742276,HMDB0240650,C06231,C18,M+Hac-H,C06231_C18_M+Hac-H,201.088079,42
Ken-IDX,4,A,3,N-ACETYL-D-GALACTOSAMINE,N-ACETYL-D-GALACTOSAMINE_M-H2O-H,pass,g,,C8H15NO6,221.0899,HMDB0000853,C05021,C18,M-H2O-H,C05021_C18_M-H2O-H,202.07151,61.711542
Ken-IDX,5,D,1,L-TRYPTOPHANAMIDE,L-TRYPTOPHANAMIDE_M-H,pass,g,,C11H13N3O,203.1059,HMDB0013318,C00977,C18,M-H,C00977_C18_M-H,202.098624,142.83714
Ken-IDX,5,F,2,N6-(DELTA2-ISOPENTENYL)-ADENINE,N6-(DELTA2-ISOPENTENYL)-ADENINE_M-H,pass,g,,C10H13N5,203.1171,HMDB0245646,C04083,C18,M-H,C04083_C18_M-H,202.109824,147.59754
GUTMLS,2,A,3,N-Methylnicotinamide,N-Methylnicotinamide_M-H+HCOONa,pass but early and peak quality not amazing,y,,C7H8N2O,136.0636629,HMDB0003152,NA,C18,M-H+HCOONa,NA_C18_M-H+HCOONa,203.043827,46.7
Ken-IDX,5,A,10,XANTHURENIC ACID,XANTHURENIC ACID_M-H,pass,g,,C10H7NO4,205.0375,HMDB0000881,C02470,C18,M-H,C02470_C18_M-H,204.030224,59.7421644
Ken-IDX,1,G,8,PYRIDOXINE,PYRIDOXINE_M+Cl,pass,g,,C8H11NO3,169.0739,HMDB0000239,C00314,C18,M+Cl,C00314_C18_M+Cl,204.0433,61.171002
GUTMLS,2,C,4,"1,5-Anhydrosorbitol","1,5-Anhydrosorbitol_M+C2H3N-H",pass,g,,C6H12O5,164.0684735,HMDB0002712,C07326,C18,M+C2H3N-H,C07326_C18_M+C2H3N-H,204.087748,60.1
Ken-IDX,5,C,11,N-ACETYL-L-PHENYLALANINE,N-ACETYL-L-PHENYLALANINE_M-H,pass,g,,C11H13NO3,207.0895,HMDB0000512,C03519,C18,M-H,C03519_C18_M-H,206.082224,62.293638
GUTMLS,1,G,8,3-Phenylpropionylglycine,3-Phenylpropionylglycine_M-H,pass - peak shape not amazing,y,,C11H13NO3,207.0895433,HMDB0002042,NA,C18,M-H,NA_C18_M-H,206.082267,132.2
Ken-IDX,2,E,8,3-HYDROXY-3-METHYLGLUTARATE,3-HYDROXY-3-METHYLGLUTARATE_M+FA-H,pass but few scans bc low abundance,y,,C6H10O5,162.0528,HMDB0000355,C03761,C18,M+FA-H,C03761_C18_M+FA-H,207.051001,188.479998
Ken-IDX,7,E,10,1-HYDROXY-2-NAPHTHOATE,1-HYDROXY-2-NAPHTHOATE_M+Na-2H,signal there but poor peak shape and early,y,,C11H8O3,188.0473,HMDB0243892,C03203,C18,M+Na-2H,C03203_C18_M+Na-2H,209.021968,43.118244
GUTMLS,2,C,4,"1,5-Anhydrosorbitol","1,5-Anhydrosorbitol_M+FA-H",pass,g,,C6H12O5,164.0684735,HMDB0002712,C07326,C18,M+FA-H,C07326_C18_M+FA-H,209.066674,54.7
Ken-IDX,5,E,10,10-HYDROXYDECANOATE,10-HYDROXYDECANOATE_M+Na-2H,pass,g,,C10H20O3,188.1413,NA,C02774,C18,M+Na-2H,C02774_C18_M+Na-2H,209.115968,63.237312
Ken-IDX,5,B,9,Kynurenic acid,Kynurenic acid_M+Na-2H,pass,g,,C10H7NO3,189.0426,HMDB0000715,C01717,C18,M+Na-2H,C01717_C18_M+Na-2H,210.017268,61.152
Ken-IDX,3,F,5,PHOSPHOCREATINE,PHOSPHOCREATINE_M-H,pass but early rt and odd shape,y,,C4H10N3O5P,211.0358,HMDB0001511,C02305,C18,M-H,C02305_C18_M-H,210.028524,42.5934
GUTMLS,2,FALSE,7,Ergothioneine,Ergothioneine_M-H-H2O,pass - ealry RT,y,,C9H15N3O2S,229.0884974,HMDB0003045,C05570,C18,M-H-H2O,C05570_C18_M-H-H2O,210.070107,54
Ken-IDX,4,C,3,3-METHOXY-L-TYROSINE,3-METHOXY-L-TYROSINE_M-H,pass,g,,C10H17NO6,211.0845,HMDB0001434,NA,C18,M-H,NA_C18_M-H,210.077224,62.988174
GUTMLS,2,A,8,"1,2,3-Propanetricarboxylic acid","1,2,3-Propanetricarboxylic acid_M+Cl",pass - slight split peak,g,,C6H8O6,176.032088,HMDB0031193,C19806,C18,M+Cl,C19806_C18_M+Cl,211.001488,135
GUTMLS,2,FALSE,4,1-Deoxy-D-glucitol,1-Deoxy-D-glucitol_M+FA-H,peeak there but low abundance,y,,C6H14O5,166.0841236,HMDB0041500,NA,C18,M+FA-H,NA_C18_M+FA-H,211.082325,54
Ken-IDX,4,D,7,FORMYL-L-METHIONYL PEPTIDE,FORMYL-L-METHIONYL PEPTIDE_M+Cl,pass,g,,C6H11NO3S,177.046,HMDB0001015,C03145,C18,M+Cl,C03145_C18_M+Cl,212.0154,61.30392
Ken-IDX,2,D,7,4-ACETAMIDOBUTANOATE,4-ACETAMIDOBUTANOATE_M-H+HCOONa,pass,g,,C6H11NO3,145.0739,HMDB0003681,C02946,C18,M-H+HCOONa,C02946_C18_M-H+HCOONa,212.054064,49.664496
Ken-IDX,3,G,9,4-GUANIDINOBUTANOATE,4-GUANIDINOBUTANOATE_M-H+HCOONa,pass,g,,C5H11N3O2,145.0851,HMDB0003464,C01035,C18,M-H+HCOONa,C01035_C18_M-H+HCOONa,212.065264,55.9509978
GUTMLS,2,C,2,2-Aminoheptanoate,2-Aminoheptanoate_M-H+HCOONa,pass but low abundance,y,,C7H15NO2,145.1102787,HMDB0094649,NA,C18,M-H+HCOONa,NA_C18_M-H+HCOONa,212.090443,60.1
Ken-IDX,6,A,4,DETHIOBIOTIN,DETHIOBIOTIN_M-H,pass,g,,C10H18N2O3,214.1317,HMDB0003581,C01909,C18,M-H,C01909_C18_M-H,213.124424,61.395252
Ken-IDX,3,C,3,O-ACETYL-L-SERINE,O-ACETYL-L-SERINE_M-H+HCOONa,pass,g,,C5H9NO4,147.0532,HMDB0003011,C00979,C18,M-H+HCOONa,C00979_C18_M-H+HCOONa,214.033364,50.718
GUTMLS,2,E,9,chiro-Inositol,chiro-Inositol_M+Cl,pass -best adduct,y,,C6H12O6,180.0633881,HMDB0240209,C19891,C18,M+Cl,C19891_C18_M+Cl,215.032788,49
Ken-IDX,7,D,7,OMEGA-HYDROXYDODECANOIC ACID,OMEGA-HYDROXYDODECANOIC ACID_M-H,y,y,,C12H24O3,216.1725,HMDB0002059,C08317,C18,M-H,C08317_C18_M-H,215.165224,160.386702
Ken-IDX,6,A,7,N-ACETYLSEROTONIN,N-ACETYLSEROTONIN_M-H,pass,g,,C12H14N2O2,218.1055,HMDB0001238,C00978,C18,M-H,C00978_C18_M-H,217.098224,133.745496
Ken-IDX,1,F,9,"3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)","3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)_M+Na-2H",pass,g,,C9H11NO4,197.0688,HMDB0000181,C00355,C18,M+Na-2H,C00355_C18_M+Na-2H,218.043468,61.628808
Ken-IDX,4,A,9,D-PANTOTHENIC ACID,D-PANTOTHENIC ACID_M-H,pass,g,,C9H17NO5,219.1107,HMDB0000210,C00864,C18,M-H,C00864_C18_M-H,218.103424,61.625214
Ken-IDX,1,D,10,XANTHINE,XANTHINE_M-H+HCOONa,pass,g,,C5H4N4O2,152.0334,HMDB0000292,C00385,C18,M-H+HCOONa,C00385_C18_M-H+HCOONa,219.013564,61.678266
Ken-IDX,1,G,12,FOLIC ACID,FOLIC ACID_M-2H,pass,g,,C19H19N7O6,441.1397,HMDB0000121,C00504,C18,M-2H,C00504_C18_M-2H,219.562574,58.892001
Ken-IDX,2,E,6,L-CYSTATHIONINE,L-CYSTATHIONINE_M-H,pass but early rt,y,,C7H14N2O4S,222.0674,HMDB0000099,C02291,C18,M-H,C02291_C18_M-H,221.060124,45.8285022
Ken-IDX,4,A,7,N-ACETYL-L-CYSTEINE,N-ACETYL-L-CYSTEINE_M+Hac-H,pass,g,,C5H9NO3S,163.0303,HMDB0001890,C06809,C18,M+Hac-H,C06809_C18_M+Hac-H,222.044151,61.183368
Ken-IDX,4,D,7,FORMYL-L-METHIONYL PEPTIDE,FORMYL-L-METHIONYL PEPTIDE_M+FA-H,pass,g,,C6H11NO3S,177.046,HMDB0001015,C03145,C18,M+FA-H,C03145_C18_M+FA-H,222.044201,61.183368
GUTMLS,2,FALSE,5,1-Methyluric acid,1-Methyluric acid_M+C2H3N-H,pass but early elute,y,,C6H6N4O3,182.0439901,HMDB0003099,C16359,C18,M+C2H3N-H,C16359_C18_M+C2H3N-H,222.063264,49.6
GUTMLS,2,C,4,"1,5-Anhydrosorbitol","1,5-Anhydrosorbitol_M+Hac-H",pass,g,,C6H12O5,164.0684735,HMDB0002712,C07326,C18,M+Hac-H,C07326_C18_M+Hac-H,223.082325,58.1
Ken-IDX,3,C,9,3-NITRO-L-TYROSINE,3-NITRO-L-TYROSINE_M-H,pass,g,,C9H10N2O5,226.059,HMDB0001904,NA,C18,M-H,NA_C18_M-H,225.051724,61.39416
GUTMLS,1,G,9,5-Acetylamino-6-formylamino-3-methyluracil,5-Acetylamino-6-formylamino-3-methyluracil_M-H,pass - best adduct,g,,C8H10N4O4,226.0702048,HMDB0011105,C16365,C18,M-H,C16365_C18_M-H,225.062929,51.3
Ken-IDX,1,E,10,CARNOSINE,CARNOSINE_M-H,pass,g,,C9H14N4O3,226.1066,HMDB0000033,C00386,C18,M-H,C00386_C18_M-H,225.099324,53.476668
Ken-IDX,2,A,3,DEOXYCYTIDINE,DEOXYCYTIDINE_M-H,pass,g,,C9H13N3O4,227.0906,HMDB0000014,C00881,C18,M-H,C00881_C18_M-H,226.083324,62.281266
Ken-IDX,4,G,4,D-RIBOSE 5-PHOSPHATE,D-RIBOSE 5-PHOSPHATE_M-H,pass but early and poor shape,y,,C5H11O8P,230.0192,HMDB0001548,C03736,C18,M-H,C03736_C18_M-H,229.011924,40.955004
Ken-IDX,2,C,12,D-GLUCURONIC ACID,D-GLUCURONIC ACID_M+Cl,"pass but early rt	",y,,C6H10O7,194.0427,HMDB0000127,C00191,C18,M+Cl,C00191_C18_M+Cl,229.0121,40.955004
GUTMLS,2,G,1,Isocaproic acid,Isocaproic acid_2M-3H,pass but low quality ,y,,C6H12O2,116.0837296,HMDB0000689,NA,C18,2M-3H,NA_C18_2M-3H,229.145631,148.6
Ken-IDX,4,A,7,N-ACETYL-L-CYSTEINE,N-ACETYL-L-CYSTEINE_M-H+HCOONa,pass,g,,C5H9NO3S,163.0303,HMDB0001890,C06809,C18,M-H+HCOONa,C06809_C18_M-H+HCOONa,230.010464,56.913
Ken-IDX,5,G,12,PTERIN,PTERIN_M-H+HCOONa,pass,g,,C6H5N5O,163.0494,HMDB0000802,C00715,C18,M-H+HCOONa,C00715_C18_M-H+HCOONa,230.029564,63.436254
Ken-IDX,4,A,5,"2,4-DIHYDROXYPTERIDINE","2,4-DIHYDROXYPTERIDINE_M-H+HCOONa",pass,g,,C6H4N4O2,164.0334,NA,C03212,C18,M-H+HCOONa,C03212_C18_M-H+HCOONa,231.013564,63.062796
GUTMLS,2,FALSE,2,Levulinic acid,Levulinic acid_2M-H,pass but early elute,y,,C5H8O3,116.0473441,HMDB0000720,NA,C18,2M-H,NA_C18_2M-H,231.087412,60.4
Ken-IDX,5,B,2,MELATONIN,MELATONIN_M-H,pass,g,,C13H16N2O2,232.1212,HMDB0001389,C01598,C18,M-H,C01598_C18_M-H,231.113924,147.156498
Ken-IDX,3,B,4,"NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE","NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE_M+FA-H",pass,g,,C9H20N2O2,188.1525,HMDB0001325,C03793,C18,M+FA-H,C03793_C18_M+FA-H,233.150701,61.748334
Ken-IDX,5,F,2,N6-(DELTA2-ISOPENTENYL)-ADENINE,N6-(DELTA2-ISOPENTENYL)-ADENINE_M+Cl,pass,g,,C10H13N5,203.1171,HMDB0245646,C04083,C18,M+Cl,C04083_C18_M+Cl,238.0865,148.489998
GUTMLS,2,A,12,2-Keto-3-deoxy-6-phosphogluconic acid,2-Keto-3-deoxy-6-phosphogluconic acid_M-H-H2O,pass but broad peak as expected,y,,C6H11O9P,258.0140685,HMDB0001376,C04442,C18,M-H-H2O,C04442_C18_M-H-H2O,238.995678,57.8
Ken-IDX,3,H,3,METHYL BETA-D-GALACTOSIDE,METHYL BETA-D-GALACTOSIDE_M+FA-H,pass,g,,C7H14O6,194.079,HMDB0029965,NA,C18,M+FA-H,NA_C18_M+FA-H,239.077201,59.098206
GUTMLS,2,E,9,chiro-Inositol,chiro-Inositol_M+Hac-H,pass but early elute,y,,C6H12O6,180.0633881,HMDB0240209,C19891,C18,M+Hac-H,C19891_C18_M+Hac-H,239.077239,50.1
GUTMLS,1,G,10,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid_M-H,pass - best adduct,g,,C12H16O5,240.0997736,HMDB0061112,NA,C18,M-H,NA_C18_M-H,239.092498,148
Ken-IDX,4,E,9,L-ANSERINE,L-ANSERINE_M-H,pass,g,,C10H16N4O3,240.1222,HMDB0000194,C01262,C18,M-H,C01262_C18_M-H,239.114924,63.27333
Ken-IDX,4,A,11,ANILINE-2-SULFONIC ACID,ANILINE-2-SULFONIC ACID_M-H+HCOONa,pass,g,,C6H7NO3S,173.0147,NA,C00292,C18,M-H+HCOONa,C00292_C18_M-H+HCOONa,239.994864,61.320996
Ken-IDX,6,C,9,4-QUINOLINECARBOXYLIC ACID,4-QUINOLINECARBOXYLIC ACID_M-H+HCOONa,pass,g,,C10H7NO2,173.0477,NA,C06414,C18,M-H+HCOONa,C06414_C18_M-H+HCOONa,240.027864,61.816008
Ken-IDX,6,C,1,N-ACETYL-L-LEUCINE,N-ACETYL-L-LEUCINE_M-H+HCOONa,pass,g,,C8H15NO3,173.1052,HMDB0011756,C02710,C18,M-H+HCOONa,C02710_C18_M-H+HCOONa,240.085364,60.678396
Ken-IDX,2,G,2,N-ALPHA-ACETYL-L-ASPARAGINE,N-ALPHA-ACETYL-L-ASPARAGINE_M-H+HCOONa,pass ,g,,C6H10N2O4,174.0641,HMDB0006028,NA,C18,M-H+HCOONa,NA_C18_M-H+HCOONa,241.044264,48.8030004
GUTMLS,1,G,7,"1,7-Dimethyluric acid","1,7-Dimethyluric acid_M+FA-H",pass - diff RT,g,,C7H8N4O3,196.0596401,HMDB0011103,C16356,C18,M+FA-H,C16356_C18_M+FA-H,241.057841,169
Ken-IDX,1,D,6,THYMIDINE,THYMIDINE_M-H,pass,g,,C10H14N2O5,242.0903,HMDB0000273,C00214,C18,M-H,C00214_C18_M-H,241.083024,61.28034
Ken-IDX,1,B,4,CITRULLINE,CITRULLINE_M-H+HCOONa,pass but poor peak quality,y,,C6H13N3O3,175.0957,HMDB0000904,C00327,C18,M-H+HCOONa,C00327_C18_M-H+HCOONa,242.075864,49.6363344
Ken-IDX,1,B,1,CYTIDINE,CYTIDINE_M-H,pass,g,,C9H13N3O5,243.0855,HMDB0000089,C00475,C18,M-H,C00475_C18_M-H,242.078224,59.724204
Ken-IDX,2,B,7,D-GLUCURONOLACTONE,D-GLUCURONOLACTONE_M-H+HCOONa,pass,g,,C6H8O6,176.0321,HMDB0006355,C02670,C18,M-H+HCOONa,C02670_C18_M-H+HCOONa,243.012264,55.827
Ken-IDX,1,E,8,URIDINE,URIDINE_M-H,pass,g,,C9H12N2O6,244.0695,HMDB0000296,C00299,C18,M-H,C00299_C18_M-H,243.062224,61.477992
Ken-IDX,6,E,4,BIOTIN,BIOTIN_M-H,pass,g,,C10H16N2O3S,244.0882,HMDB0000030,C00120,C18,M-H,C00120_C18_M-H,243.080924,60.395496
GUTMLS,1,B,5,3-Hydroxytetradecanoic acid,3-Hydroxytetradecanoic acid_M-H,pass,g,,C14H28O3,244.2038448,HMDB0061656,NA,C18,M-H,NA_C18_M-H,243.196569,189.3
Ken-IDX,4,D,7,FORMYL-L-METHIONYL PEPTIDE,FORMYL-L-METHIONYL PEPTIDE_M-H+HCOONa,pass,g,,C6H11NO3S,177.046,HMDB0001015,C03145,C18,M-H+HCOONa,C03145_C18_M-H+HCOONa,244.026164,59.524002
Ken-IDX,1,H,9,N-ACETYL-D-TRYPTOPHAN,N-ACETYL-D-TRYPTOPHAN_M-H,pass,g,,C13H14N2O3,246.1004,HMDB0013713,NA,C18,M-H,NA_C18_M-H,245.093124,61.369002
Ken-IDX,3,C,9,3-NITRO-L-TYROSINE,3-NITRO-L-TYROSINE_M+Na-2H,pass,g,,C9H10N2O5,226.059,HMDB0001904,NA,C18,M+Na-2H,NA_C18_M+Na-2H,247.033668,61.432998
Ken-IDX,2,A,10,THEOPHYLLINE,THEOPHYLLINE_M-H+HCOONa,pass,g,,C7H8N4O2,180.0647,HMDB0001889,C07130,C18,M-H+HCOONa,C07130_C18_M-H+HCOONa,247.044864,63.552666
GUTMLS,1,G,9,5-Acetylamino-6-formylamino-3-methyluracil,5-Acetylamino-6-formylamino-3-methyluracil_M+Na-2H,pass,g,,C8H10N4O4,226.0702048,HMDB0011105,C16365,C18,M+Na-2H,C16365_C18_M+Na-2H,247.044873,140.6
Ken-IDX,5,F,2,N6-(DELTA2-ISOPENTENYL)-ADENINE,N6-(DELTA2-ISOPENTENYL)-ADENINE_M+FA-H,pass,g,,C10H13N5,203.1171,HMDB0245646,C04083,C18,M+FA-H,C04083_C18_M+FA-H,248.115301,151.03716
GUTMLS,2,FALSE,5,1-Methyluric acid,1-Methyluric acid_M-H+HCOONa,peak quality terrible could potentially still quant - looks worse in qualbrowser,y,,C6H6N4O3,182.0439901,HMDB0003099,C16359,C18,M-H+HCOONa,C16359_C18_M-H+HCOONa,249.024154,145.1
Ken-IDX,2,C,7,4-PYRIDOXATE,4-PYRIDOXATE_M-H+HCOONa,pass,g,,C8H9NO4,183.0532,HMDB0000017,C00847,C18,M-H+HCOONa,C00847_C18_M-H+HCOONa,250.033364,60.961998
GUTMLS,1,B,6,Daidzein,Daidzein_M-H,pass,g,,C15H10O4,254.0579088,HMDB0003312,C10208,C18,M-H,C10208_C18_M-H,253.050633,149.6
GUTMLS,1,FALSE,3,Palmitoleic acid,Palmitoleic acid_M-H,pass - split peak,g,,C16H30O2,254.2245802,HMDB0003229,C08362,C18,M-H,C08362_C18_M-H,253.217304,212.5
GUTMLS,1,G,12,Ferulic acid 4-sulfate,Ferulic acid 4-sulfate_M-H-H2O,pass,g,,C10H10O7S,274.0147234,HMDB0029200,NA,C18,M-H-H2O,NA_C18_M-H-H2O,254.996333,136
Ken-IDX,3,C,11,NALPHA-ACETYL-L-LYSINE,NALPHA-ACETYL-L-LYSINE_M-H+HCOONa,pass,g,,C8H16N2O3,188.1161,HMDB0000446,C12989,C18,M-H+HCOONa,C12989_C18_M-H+HCOONa,255.096264,59.176338
Ken-IDX,5,B,9,Kynurenic acid,Kynurenic acid_M-H+HCOONa,pass,g,,C10H7NO3,189.0426,HMDB0000715,C01717,C18,M-H+HCOONa,C01717_C18_M-H+HCOONa,256.022764,61.535496
Ken-IDX,2,A,5,D-GLUCOSAMINE 6-PHOSPHATE,D-GLUCOSAMINE 6-PHOSPHATE_M-H,pass but early rt,y,,C6H14NO8P,259.0457,HMDB0001254,C00352,C18,M-H,C00352_C18_M-H,258.038424,40.384002
Ken-IDX,3,E,2,N-ACETYL-DL-METHIONINE,N-ACETYL-DL-METHIONINE_M-H+HCOONa,pass,g,,C7H13NO3S,191.0616,HMDB0011745,C02712,C18,M-H+HCOONa,C02712_C18_M-H+HCOONa,258.041764,61.286004
GUTMLS,1,G,10,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid,3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid_M+Na-2H,pass - void,y,,C12H16O5,240.0997736,HMDB0061112,NA,C18,M+Na-2H,NA_C18_M+Na-2H,261.074442,38.6
GUTMLS,2,A,2,Dimethylmalonic acid,Dimethylmalonic acid_2M-2H,split peak but ok and diff RT,g,,C5H8O4,132.0422587,HMDB0002001,NA,C18,2M-2H,NA_C18_2M-2H,262.069965,58.7
Ken-IDX,2,D,1,1-METHYLADENOSINE,1-METHYLADENOSINE_M-H2O-H,pass but poor peak shape,y,,C11H15N5O4,281.1124,HMDB0003331,C02494,C18,M-H2O-H,C02494_C18_M-H2O-H,262.09401,146.156886
Ken-IDX,2,D,2,DEOXYURIDINE,DEOXYURIDINE_M+Cl,pass,g,,C9H12N2O5,228.0746,HMDB0000012,C00526,C18,M+Cl,C00526_C18_M+Cl,263.044,61.910004
Ken-IDX,2,B,9,SELENOMETHIONINE,SELENOMETHIONINE_M-H+HCOONa,pass,g,,C5H11NO2Se,196.9955,HMDB0003966,C05335,C18,M-H+HCOONa,C05335_C18_M-H+HCOONa,263.975664,61.287996
Ken-IDX,1,F,9,"3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)","3,4-DIHYDROXY-L-PHENYLALANINE (L-DOPA)_M-H+HCOONa",pass,g,,C9H11NO4,197.0688,HMDB0000181,C00355,C18,M-H+HCOONa,C00355_C18_M-H+HCOONa,264.048964,61.492002
Ken-IDX,6,E,4,BIOTIN,BIOTIN_M+Na-2H,pass,g,,C10H16N2O3S,244.0882,HMDB0000030,C00120,C18,M+Na-2H,C00120_C18_M+Na-2H,265.062868,61.319502
Ken-IDX,5,F,2,N6-(DELTA2-ISOPENTENYL)-ADENINE,N6-(DELTA2-ISOPENTENYL)-ADENINE_M-H+HCOONa,pass,g,,C10H13N5,203.1171,HMDB0245646,C04083,C18,M-H+HCOONa,C04083_C18_M-H+HCOONa,270.097264,151.78449
Ken-IDX,2,A,3,DEOXYCYTIDINE,DEOXYCYTIDINE_M+FA-H,pass,g,,C9H13N3O4,227.0906,HMDB0000014,C00881,C18,M+FA-H,C00881_C18_M+FA-H,272.088801,61.734432
GUTMLS,1,G,12,Ferulic acid 4-sulfate,Ferulic acid 4-sulfate_M-H,pass but diff RT than SF -H2O likely correct,g,,C10H10O7S,274.0147234,HMDB0029200,NA,C18,M-H,NA_C18_M-H,273.007447,60.2
Ken-IDX,2,D,2,DEOXYURIDINE,DEOXYURIDINE_M+FA-H,pass,g,,C9H12N2O5,228.0746,HMDB0000012,C00526,C18,M+FA-H,C00526_C18_M+FA-H,273.072801,61.665
Ken-IDX,5,C,11,N-ACETYL-L-PHENYLALANINE,N-ACETYL-L-PHENYLALANINE_M-H+HCOONa,pass,g,,C11H13NO3,207.0895,HMDB0000512,C03519,C18,M-H+HCOONa,C03519_C18_M-H+HCOONa,274.069664,61.066002
Ken-IDX,2,H,8,6-PHOSPHOGLUCONIC ACID,6-PHOSPHOGLUCONIC ACID_M-H,pass but early rt,y,,C6H13O10P,276.0246,HMDB0001316,C00345,C18,M-H,C00345_C18_M-H,275.017324,37.8570018
Ken-IDX,1,D,6,THYMIDINE,THYMIDINE_M+Cl,pass,g,,C10H14N2O5,242.0903,HMDB0000273,C00214,C18,M+Cl,C00214_C18_M+Cl,277.0597,61.423392
Ken-IDX,4,C,3,3-METHOXY-L-TYROSINE,3-METHOXY-L-TYROSINE_M-H+HCOONa,pass,g,,C10H17NO6,211.0845,HMDB0001434,NA,C18,M-H+HCOONa,NA_C18_M-H+HCOONa,278.064664,61.592832
GUTMLS,2,A,12,2-Keto-3-deoxy-6-phosphogluconic acid,2-Keto-3-deoxy-6-phosphogluconic acid_M+Na-2H,pass but broad peak as expected - coelute,y,,C6H11O9P,258.0140685,HMDB0001376,C04442,C18,M+Na-2H,C04442_C18_M+Na-2H,278.988736,54.2
Ken-IDX,1,E,8,URIDINE,URIDINE_M+Cl,pass,g,,C9H12N2O6,244.0695,HMDB0000296,C00299,C18,M+Cl,C00299_C18_M+Cl,279.0389,62.243202
Ken-IDX,6,A,4,DETHIOBIOTIN,DETHIOBIOTIN_M-H+HCOONa,pass,g,,C10H18N2O3,214.1317,HMDB0003581,C01909,C18,M-H+HCOONa,C01909_C18_M-H+HCOONa,281.111864,60.746334
Ken-IDX,1,F,10,GUANOSINE,GUANOSINE_M-H,pass,g,,C10H13N5O5,283.0917,HMDB0000133,C00387,C18,M-H,C00387_C18_M-H,282.084424,61.663068
GUTMLS,1,G,1,Ectoine,Ectoine_2M-2H,pass but intensity high so maybe another metabolite,g,,C6H10N2O2,142.0742276,HMDB0240650,C06231,C18,2M-2H,C06231_C18_2M-2H,282.133903,59.9
Ken-IDX,2,F,6,XANTHOSINE,XANTHOSINE_M-H,pass,g,,C10H12N4O6,284.0757,HMDB0000299,C01762,C18,M-H,C01762_C18_M-H,283.068424,54.06375
Ken-IDX,7,F,3,STEARATE,STEARATE_M-H,pass,g,,C18H36O2,284.2715,HMDB0000827,C01530,C18,M-H,C01530_C18_M-H,283.264224,261.2478
Ken-IDX,4,A,9,D-PANTOTHENIC ACID,D-PANTOTHENIC ACID_M-H+HCOONa,pass,g,,C9H17NO5,219.1107,HMDB0000210,C00864,C18,M-H+HCOONa,C00864_C18_M-H+HCOONa,286.090864,61.022502
Ken-IDX,2,D,2,DEOXYURIDINE,DEOXYURIDINE_M+Hac-H,pass,g,,C9H12N2O5,228.0746,HMDB0000012,C00526,C18,M+Hac-H,C00526_C18_M+Hac-H,287.088451,61.28013
Ken-IDX,1,D,6,THYMIDINE,THYMIDINE_M+FA-H,pass,g,,C10H14N2O5,242.0903,HMDB0000273,C00214,C18,M+FA-H,C00214_C18_M+FA-H,287.088501,61.28013
Ken-IDX,1,B,1,CYTIDINE,CYTIDINE_M+FA-H,pass,g,,C9H13N3O5,243.0855,HMDB0000089,C00475,C18,M+FA-H,C00475_C18_M+FA-H,288.083701,61.171002
